musician,years,hours,sex,age,filename,excerpt,condition,track,condition_cong,selected,Filename,Subject,Excerpt,Condition,kinEnerg,convexhull,cumuldist,density,speed,acceleration,jerk,directness,distance,fluidity,symmetry,shoulderhead,shoulderpelvis,headpelvis,shoulderheadThreshold,shoulderpelvisThreshold,headpelvisThreshold,norm,sampentrop,corr,cov,sync,SPECTRE_CENTROID,SPECTRE_SPREAD,SPECTRE_SKEWNESS,SPECTRE_KURTOSIS,SPECTRE_FLATNESS,SPECTRE_ENTROPIE,CEPSTRE_MEAN,CEPSTRE_MAX,CEPSTRE_CENTROID,RMS,ROLLOFF,BRIGHTNESS_1000,BRIGHTNESS_1500,BRIGHTNESS_3000,ZEROCROSS,ROUGHNESS,FLUX_DU_SPECTRE,FLUX_DU_CEPSTRE,HCDF,EVENTDENSITY,KEYCLARITY,MODE,PULSECLARITY,METRICAL_CENTROID,METRICAL_STRENGTH,TEMPO,TEMPO_CHANGE,NOVELTY_METRIC,NOVELTY_SPECTRE,NOVELTY_CEPSTRE,NOVELTY_AC_WAVEFORM,NOVELTY_MFCC,NOVELTY_CHROMAGRAM_1,NOVELTY_KEYSTRENGTH_1,NOVELTY_CHROMAGRAM_2,NOVELTY_KEYSTRENGTH_2
M4,19,10,F,25,04_Br_Wa_T1.tsv,3BrFo,7Wa,T1,5Nothing,0,04_Br_Wa_T1.tsv,4,Force_Bruch,Wandering,1.66E-03,2.45E-01,1.39E+00,4.93E-01,3.97E-02,1.01E-01,8.25E-01,4.35E+00,3.76E-01,-7.81E-21,9.80E-01,6.04E+01,1.88E+01,4.12E+01,6.56E+01,2.20E+01,4.51E+01,1.24E+00,1.87E-02,8.31E-01,3.65E-04,7.91E-02,2987.4,3057.4,2.3773,9.9435,0.10971,0.75029,127.07,3239.7,0.017325,0.056239,5501.7,0.70317,0.58833,0.32326,1364.4,31.19,267.1,56353,0.59613,3,0.60909,-0.014127,0.1795,281.32,0.3811,145.12,0.0023542,0.17902,0.33137,0.28021,0.17128,0.24952,0.21703,0.159,0.1762,0.11173
M4,19,10,F,25,04_Br_Wa_T2.tsv,3BrFo,7Wa,T2,5Nothing,0,04_Br_Wa_T2.tsv,4,Force_Bruch,Wandering,1.51E-03,2.51E-01,1.50E+00,4.93E-01,4.35E-02,1.18E-01,8.92E-01,3.79E+00,3.74E-01,-2.95E-23,9.52E-01,5.79E+01,1.94E+01,3.86E+01,6.26E+01,2.28E+01,4.25E+01,1.24E+00,2.78E-02,6.05E-01,1.53E-04,7.17E-02,2924.5,3057.7,2.4024,9.7724,0.11164,0.74944,125.73,3255.8,0.017194,0.051848,5429.1,0.68923,0.57399,0.31027,1394.4,24.604,277.06,56695,0.60299,2,0.6155,0.0042708,0.16386,306.26,0.33989,146.99,-0.005053,0.19223,0.35314,0.30204,0.29802,0.22354,0.22699,0.12664,0.14779,0.1013
M4,19,10,F,25,04_Pa_Dp_T1.tsv,2PaMo,1Dp,T1,1Dp,0,04_Pa_Dp_T1.tsv,4,Movement_Partita,Deadpan,4.47E-05,2.43E-01,3.68E-01,4.94E-01,6.52E-03,3.13E-02,6.29E-01,3.67E+00,4.47E-01,6.27E-22,8.96E-01,3.91E+01,9.44E+00,3.03E+01,4.46E+01,1.08E+01,3.48E+01,1.14E+00,1.77E-02,1.72E-01,2.00E-06,6.33E-02,2988,2992.1,2.4383,10.227,0.10327,0.73528,129.58,3624.1,0.017708,0.024558,5251.4,0.69945,0.59475,0.31225,1707.3,4.6396,128.29,57373,0.98076,3,0.64434,0.01658,0.48483,407.69,0.4255,112.98,-0.00015902,0.015814,0.1327,0.05443,0.1032,0.32373,0.14081,0.084122,0.15742,0.1438
M4,19,10,F,25,04_Pa_Dp_T2.tsv,2PaMo,1Dp,T2,1Dp,0,04_Pa_Dp_T2.tsv,4,Movement_Partita,Deadpan,1.12E-04,2.44E-01,8.88E-01,4.94E-01,1.02E-02,3.73E-02,6.31E-01,2.63E+00,4.42E-01,2.21E-21,9.04E-01,3.98E+01,9.77E+00,2.95E+01,4.49E+01,1.18E+01,3.44E+01,1.15E+00,1.53E-02,7.35E-01,3.04E-05,6.18E-02,2936.8,2988.9,2.424,10.218,0.098003,0.72851,130.16,3702.1,0.017464,0.027504,5122.2,0.70778,0.5843,0.31119,1637.2,5.8604,133.83,57521,0.89829,3,0.65853,0.0096537,0.52304,413.08,0.46604,219.58,0.00068739,0.012615,0.27213,0.073725,0.20891,0.27827,0.22039,0.13379,0.21255,0.20993
M4,19,10,F,25,04_Pa_Fl_T1.tsv,2PaMo,3Fl,T1,5Nothing,0,04_Pa_Fl_T1.tsv,4,Movement_Partita,Flow,4.18E-03,2.48E-01,3.53E+00,4.93E-01,7.52E-02,1.28E-01,8.14E-01,2.03E+00,4.43E-01,1.63E-21,9.31E-01,4.74E+01,1.74E+01,2.93E+01,5.13E+01,2.05E+01,3.39E+01,1.16E+00,2.82E-02,2.60E-01,4.05E-05,8.70E-02,2834,2998.8,2.595,11.245,0.10246,0.72968,128.15,3388.4,0.017522,0.02064,4620.3,0.69141,0.57458,0.29559,1613.7,3.057,97.851,57817,0.9668,3,0.64467,0.0019474,0.37716,326.34,0.51933,179.9,0.0012513,0.038298,0.088441,0.058111,0.15842,0.26754,0.091786,0.030315,0.18662,0.12572
M4,19,10,F,25,04_Pa_Fl_T2.tsv,2PaMo,3Fl,T2,5Nothing,0,04_Pa_Fl_T2.tsv,4,Movement_Partita,Flow,3.39E-03,2.45E-01,3.28E+00,4.93E-01,6.71E-02,1.19E-01,7.02E-01,1.71E+00,4.38E-01,6.42E-23,9.26E-01,4.81E+01,1.77E+01,3.03E+01,5.24E+01,2.04E+01,3.49E+01,1.15E+00,2.75E-02,4.68E-01,6.11E-05,6.45E-02,2918.7,2955.8,2.5452,10.931,0.097523,0.72779,129.37,3744.2,0.017542,0.023224,4842.3,0.68989,0.57864,0.30447,1641.5,2.9902,115.78,57839,0.97013,2,0.64291,-0.023445,0.35652,420.01,0.39998,117.82,-9.28E-05,0.041009,0.13095,0.06331,0.17907,0.27416,0.1362,0.05722,0.2269,0.22567
M4,19,10,F,25,04_Pa_Fo_T1.tsv,2PaMo,5Fo,T1,5Nothing,0,04_Pa_Fo_T1.tsv,4,Movement_Partita,Force,4.08E-03,2.46E-01,3.65E+00,4.91E-01,7.74E-02,1.50E-01,9.04E-01,2.08E+00,4.33E-01,1.98E-21,9.27E-01,5.08E+01,1.98E+01,3.03E+01,5.35E+01,2.33E+01,3.40E+01,1.15E+00,2.93E-02,4.46E-01,9.28E-05,7.48E-02,3033.1,3038.3,2.4038,10.017,0.10554,0.74146,129.27,3762.5,0.017389,0.042091,5281,0.72496,0.61679,0.31922,1711.5,13.195,239.75,57831,0.95372,3,0.67956,0.018146,0.48369,442.98,0.66725,238.37,-0.00012154,0.021146,0.12485,0.063816,0.11804,0.29895,0.34296,0.036112,0.23142,0.20544
M4,19,10,F,25,04_Pa_Fo_T2.tsv,2PaMo,5Fo,T2,5Nothing,0,04_Pa_Fo_T2.tsv,4,Movement_Partita,Force,4.20E-03,2.46E-01,3.51E+00,4.91E-01,7.87E-02,1.38E-01,9.73E-01,2.51E+00,4.35E-01,-2.51E-21,9.21E-01,5.24E+01,1.92E+01,3.23E+01,5.63E+01,2.21E+01,3.79E+01,1.15E+00,2.55E-02,4.51E-01,8.31E-05,1.23E-01,3008.3,3021.3,2.4255,10.337,0.10375,0.7414,129.25,3631.1,0.017339,0.041425,5298.5,0.71898,0.61439,0.32338,1710.8,14.459,213.5,57419,0.87979,2,0.67765,0.019624,0.47125,449.6,0.8968,119.59,0.0010641,0.015924,0.14119,0.06025,0.14125,0.33492,0.18784,0.048735,0.22252,0.17865
M4,19,10,F,25,04_Pa_In_T1.tsv,2PaMo,6In,T1,4Incong,0,04_Pa_In_T1.tsv,4,Movement_Partita,Interior,3.26E-03,2.45E-01,2.85E+00,4.91E-01,6.33E-02,1.25E-01,9.34E-01,2.86E+00,4.32E-01,-1.68E-21,9.34E-01,4.92E+01,1.39E+01,3.53E+01,5.37E+01,1.72E+01,3.93E+01,1.15E+00,2.50E-02,7.27E-01,9.68E-05,8.71E-02,2970.4,3025.6,2.4701,10.495,0.1063,0.73648,127.88,3622.4,0.017383,0.023149,5162.6,0.71239,0.60871,0.30162,1735.8,3.3272,124.45,57707,0.89713,2,0.66924,-0.011797,0.42316,409.54,0.44973,126.95,0.00037132,0.051117,0.078023,0.06949,0.11969,0.29874,0.18541,0.034934,0.19907,0.08358
M4,19,10,F,25,04_Pa_In_T2.tsv,2PaMo,6In,T2,4Incong,0,04_Pa_In_T2.tsv,4,Movement_Partita,Interior,1.94E-03,2.47E-01,2.60E+00,4.91E-01,4.80E-02,1.11E-01,9.41E-01,2.37E+00,4.40E-01,3.88E-22,9.36E-01,4.83E+01,1.38E+01,3.54E+01,5.35E+01,1.61E+01,3.93E+01,1.14E+00,2.14E-02,7.76E-01,1.14E-04,5.46E-02,2875.5,3076.5,2.5185,10.72,0.10306,0.73491,129.42,3643.7,0.017435,0.022455,4952.6,0.68861,0.57819,0.28647,1630.1,3.2134,115.09,57889,0.83401,2,0.67821,-0.019929,0.37337,402.77,0.42898,123.92,-0.000283,0.064159,0.17726,0.068343,0.086185,0.28171,0.067676,0.045735,0.1928,0.1247
M4,19,10,F,25,04_Pa_Mo_T1.tsv,2PaMo,4Mo,T1,3Cong,0,04_Pa_Mo_T1.tsv,4,Movement_Partita,Movement,1.31E-02,2.51E-01,6.29E+00,4.89E-01,1.44E-01,2.27E-01,1.23E+00,1.62E+00,4.33E-01,7.35E-22,8.54E-01,4.85E+01,1.87E+01,3.04E+01,5.39E+01,2.29E+01,3.56E+01,1.15E+00,2.63E-02,7.01E-01,1.17E-03,1.82E-01,2868.2,2745.7,2.5861,11.963,0.095061,0.73967,128.5,3618.4,0.017277,0.030692,4628.3,0.71318,0.62617,0.3129,1781.5,9.2995,182.73,57913,0.92425,2,0.68864,0.01504,0.4245,359.56,0.51056,126.24,7.22E-05,0.038424,0.084354,0.074772,0.13926,0.24365,0.16504,0.032735,0.27521,0.091427
M4,19,10,F,25,04_Pa_Mo_T2.tsv,2PaMo,4Mo,T2,3Cong,0,04_Pa_Mo_T2.tsv,4,Movement_Partita,Movement,6.70E-03,2.49E-01,4.07E+00,4.88E-01,9.21E-02,1.74E-01,1.20E+00,1.64E+00,4.35E-01,-9.72E-21,9.41E-01,5.02E+01,1.71E+01,3.43E+01,5.56E+01,2.18E+01,3.85E+01,1.15E+00,2.87E-02,6.53E-01,6.21E-04,1.70E-01,2890.7,2877,2.5702,11.263,0.099407,0.73461,128.99,3519.2,0.017425,0.029186,4858.4,0.71054,0.60535,0.296,1683,6.003,150.7,57734,0.94227,2,0.67944,0.030145,0.39534,437.07,0.42795,126.38,-0.00049214,0.024998,0.16005,0.06138,0.20045,0.28739,0.091393,0.055847,0.22108,0.10033
M4,19,10,F,25,04_Pa_Pr_T1.tsv,2PaMo,2Pr,T1,2Pr,0,04_Pa_Pr_T1.tsv,4,Movement_Partita,Projected,1.62E-03,2.44E-01,2.22E+00,4.95E-01,4.56E-02,9.40E-02,9.24E-01,1.90E+00,4.43E-01,1.11E-21,9.05E-01,4.49E+01,2.18E+01,2.33E+01,4.80E+01,2.41E+01,2.56E+01,1.15E+00,2.19E-02,7.57E-01,1.82E-04,7.72E-02,2912.1,3024.7,2.4144,10.006,0.10698,0.74238,129.02,3676.9,0.017441,0.027984,5025.3,0.69891,0.62077,0.30587,1681.5,6.6782,137.17,57439,0.91018,2,0.68108,0.0073516,0.42883,448.37,0.48318,124.44,0.0012301,0.031896,0.14639,0.05328,0.11103,0.29534,0.17423,0.04194,0.19362,0.19467
M4,19,10,F,25,04_Pa_Pr_T2.tsv,2PaMo,2Pr,T2,2Pr,0,04_Pa_Pr_T2.tsv,4,Movement_Partita,Projected,2.11E-03,2.48E-01,2.46E+00,4.95E-01,5.18E-02,1.09E-01,9.47E-01,1.99E+00,4.34E-01,-2.09E-21,9.22E-01,4.57E+01,2.12E+01,2.46E+01,4.99E+01,2.33E+01,2.81E+01,1.16E+00,2.66E-02,6.73E-01,5.93E-05,7.79E-02,2968.2,2929.8,2.4922,10.604,0.10124,0.73831,130.6,3604.3,0.017333,0.030106,5151.8,0.72152,0.61943,0.30737,1664.4,4.7116,151.28,57557,0.9456,1,0.67449,0.013361,0.44943,421.69,0.47084,126.25,0.00079984,0.022803,0.14976,0.062318,0.24785,0.31845,0.14678,0.08641,0.17891,0.20828
M4,19,10,F,25,04_Pa_Wa_T1.tsv,2PaMo,7Wa,T1,5Nothing,0,04_Pa_Wa_T1.tsv,4,Movement_Partita,Wandering,5.85E-03,2.48E-01,5.15E+00,4.90E-01,9.46E-02,1.57E-01,9.85E-01,1.80E+00,4.39E-01,4.98E-21,9.26E-01,5.10E+01,1.02E+01,4.07E+01,5.44E+01,1.33E+01,4.47E+01,1.19E+00,1.09E-02,8.12E-01,5.63E-03,1.69E-01,2898.4,3047.7,2.5827,11.103,0.10747,0.72979,128.36,3630.3,0.017526,0.027184,4777.6,0.67719,0.56927,0.28259,1586.5,6.387,132.81,57442,0.93716,3,0.64875,-0.010747,0.39004,332.69,0.61257,111.63,0.002728,0.025156,0.14081,0.070634,0.18717,0.25988,0.12435,0.034697,0.21841,0.14602
M4,19,10,F,25,04_Pa_Wa_T2.tsv,2PaMo,7Wa,T2,5Nothing,0,04_Pa_Wa_T2.tsv,4,Movement_Partita,Wandering,5.96E-03,2.51E-01,4.07E+00,4.91E-01,8.55E-02,1.48E-01,8.63E-01,1.48E+00,4.43E-01,-2.53E-22,9.24E-01,4.97E+01,1.30E+01,3.77E+01,5.50E+01,1.66E+01,4.09E+01,1.17E+00,2.82E-02,7.13E-01,2.94E-04,6.05E-02,2948.8,2971.6,2.4576,10.436,0.10265,0.73495,128.63,3775.8,0.017455,0.028753,5168,0.71208,0.60946,0.29764,1681.5,7.1599,140.74,57312,0.87438,2,0.66128,0.0049915,0.41359,404.75,0.41927,118.21,-0.0010815,0.037751,0.19005,0.074402,0.1121,0.24631,0.083079,0.037125,0.21113,0.095354
M5,9,30,M,26,05_Br_Dp_T1.tsv,3BrFo,1Dp,T1,1Dp,0,05_Br_Dp_T1.tsv,5,Force_Bruch,Deadpan,1.09E-04,2.46E-01,3.56E-01,5.08E-01,1.16E-02,3.92E-02,4.71E-01,5.09E+00,3.85E-01,3.21E-21,9.37E-01,3.28E+01,1.34E+01,1.94E+01,3.63E+01,1.52E+01,2.21E+01,1.25E+00,2.48E-02,3.43E-01,2.35E-06,1.05E-01,2856.7,3093.8,2.4582,10.274,0.10978,0.75205,123.98,2672.1,0.017843,0.053521,5201.6,0.64624,0.52763,0.28556,1282.3,24.9,210.46,56106,0.69229,1,0.62889,-0.018213,0.18592,307.39,0.37512,184.25,0.001923,0.14108,0.36749,0.37382,0.24562,0.3633,0.19304,0.19905,0.17671,0.10925
M5,9,30,M,26,05_Br_Dp_T2.tsv,3BrFo,1Dp,T2,1Dp,1,05_Br_Dp_T2.tsv,5,Force_Bruch,Deadpan,1.46E-04,2.46E-01,4.10E-01,5.07E-01,1.40E-02,4.52E-02,5.70E-01,4.17E+00,3.86E-01,-2.61E-21,9.12E-01,3.07E+01,1.40E+01,1.70E+01,3.57E+01,1.53E+01,2.41E+01,1.24E+00,2.29E-02,1.32E-01,1.66E-06,5.57E-02,2990.4,3176.8,2.2858,9.0761,0.12131,0.76053,124.85,2678.5,0.017858,0.049142,5442.5,0.66265,0.56549,0.30934,1395.8,18.039,217.57,56072,0.77656,2,0.63811,-0.041853,0.17077,301.42,0.32066,107.98,0.012752,0.17,0.31899,0.21765,0.22321,0.33229,0.25111,0.1588,0.18988,0.14736
M5,9,30,M,26,05_Br_Fl_T1.tsv,3BrFo,3Fl,T1,4Incong,0,05_Br_Fl_T1.tsv,5,Force_Bruch,Flow,1.92E-03,2.51E-01,1.62E+00,5.07E-01,3.90E-02,9.35E-02,5.46E-01,2.99E+00,3.85E-01,-2.72E-21,9.39E-01,3.70E+01,1.22E+01,2.46E+01,4.44E+01,1.62E+01,3.09E+01,1.26E+00,3.28E-02,3.90E-01,7.00E-05,1.35E-01,2839.3,3066.1,2.4752,9.9601,0.10791,0.72654,126.31,3172.5,0.017853,0.036666,4801.9,0.66575,0.49975,0.27517,1340.1,7.8939,147.5,56891,0.72175,2,0.63719,-0.024521,0.15176,304.07,0.45691,133.99,0.0034609,0.18006,0.32678,0.30817,0.27252,0.27924,0.253,0.16263,0.12401,0.096482
M5,9,30,M,26,05_Br_Fl_T2.tsv,3BrFo,3Fl,T2,4Incong,1,05_Br_Fl_T2.tsv,5,Force_Bruch,Flow,1.83E-03,2.47E-01,1.54E+00,5.10E-01,4.01E-02,9.24E-02,5.72E-01,3.67E+00,3.76E-01,2.74E-22,9.45E-01,4.01E+01,1.41E+01,2.50E+01,4.68E+01,1.80E+01,3.17E+01,1.27E+00,3.32E-02,2.92E-01,4.14E-05,1.08E-01,2854.3,3104.6,2.4882,10.259,0.11009,0.72557,124.62,2914.5,0.017922,0.035754,4723.8,0.65732,0.523,0.28455,1350.1,6.1697,131.93,56629,0.68576,2,0.63618,-0.03208,0.15205,308.6,0.3745,128.14,-0.0027424,0.27694,0.32938,0.34732,0.15151,0.25165,0.18792,0.11224,0.1524,0.094923
M5,9,30,M,26,05_Br_Fo_T1.tsv,3BrFo,5Fo,T1,3Cong,0,05_Br_Fo_T1.tsv,5,Force_Bruch,Force,1.44E-03,2.54E-01,1.53E+00,5.02E-01,4.18E-02,1.17E-01,8.56E-01,4.66E+00,3.71E-01,-7.99E-21,9.40E-01,3.71E+01,1.30E+01,2.43E+01,4.34E+01,1.70E+01,2.91E+01,1.27E+00,2.53E-02,3.62E-01,8.40E-05,1.51E-01,2889.4,3131.8,2.3734,9.574,0.12319,0.74914,124.63,2821.1,0.017764,0.06245,5464,0.68773,0.54168,0.29529,1382.9,31.211,289.47,56222,0.8063,3,0.64283,-0.0014087,0.16659,304.22,0.37847,136.93,-0.0043162,0.13755,0.46655,0.20406,0.44923,0.3115,0.31585,0.2084,0.24038,0.1508
M5,9,30,M,26,05_Br_Fo_T2.tsv,3BrFo,5Fo,T2,3Cong,1,05_Br_Fo_T2.tsv,5,Force_Bruch,Force,8.90E-04,2.57E-01,1.16E+00,5.05E-01,3.54E-02,9.47E-02,8.40E-01,6.16E+00,3.75E-01,5.44E-21,9.42E-01,3.72E+01,1.39E+01,2.31E+01,4.47E+01,1.78E+01,2.92E+01,1.28E+00,2.42E-02,1.09E-01,1.21E-05,6.90E-02,3006.4,3112.8,2.3556,9.4589,0.11745,0.75411,125.28,2866.9,0.017821,0.061907,5435.8,0.6854,0.55647,0.30351,1408.7,34.087,284.32,56025,0.78691,2,0.63161,-0.010181,0.14298,303.57,0.38162,146.8,0.0012839,0.19032,0.26177,0.35181,0.27776,0.37263,0.24916,0.098089,0.16994,0.085594
M5,9,30,M,26,05_Br_In_T1.tsv,3BrFo,6In,T1,5Nothing,0,05_Br_In_T1.tsv,5,Force_Bruch,Interior,8.58E-04,2.52E-01,1.18E+00,5.07E-01,3.29E-02,7.85E-02,5.43E-01,4.49E+00,3.73E-01,1.63E-21,9.55E-01,3.74E+01,1.40E+01,2.34E+01,4.22E+01,1.69E+01,2.83E+01,1.25E+00,2.79E-02,3.04E-01,3.63E-05,6.68E-02,2785.9,2993.6,2.5249,10.407,0.10948,0.72846,123.94,2797.5,0.017966,0.033253,4624.3,0.66378,0.51824,0.27243,1367.2,6.229,128,56600,0.68439,2,0.64483,-0.0325,0.16633,285.73,0.33585,181.85,-0.0012262,0.14714,0.36446,0.23111,0.32454,0.27145,0.16353,0.14806,0.11894,0.092131
M5,9,30,M,26,05_Br_In_T2.tsv,3BrFo,6In,T2,5Nothing,0,05_Br_In_T2.tsv,5,Force_Bruch,Interior,1.60E-03,2.52E-01,1.27E+00,5.09E-01,3.48E-02,8.54E-02,5.55E-01,4.44E+00,3.95E-01,4.44E-21,9.26E-01,3.89E+01,1.38E+01,2.55E+01,4.67E+01,1.75E+01,3.10E+01,1.25E+00,2.61E-02,3.13E-01,3.91E-05,7.78E-02,2831.6,3140.8,2.4045,9.417,0.11199,0.73903,125.01,3043.1,0.017876,0.032111,4999.7,0.66162,0.53103,0.2794,1310.8,8.0859,141.49,56649,0.64531,2,0.6416,-0.050307,0.1613,300.9,0.30448,178.65,-0.0015886,0.30592,0.32181,0.21515,0.3614,0.39754,0.26515,0.1919,0.17178,0.088015
M5,9,30,M,26,05_Br_Mo_T1.tsv,3BrFo,4Mo,T1,5Nothing,0,05_Br_Mo_T1.tsv,5,Force_Bruch,Movement,2.30E-03,2.50E-01,1.60E+00,5.03E-01,4.42E-02,1.32E-01,9.24E-01,4.10E+00,3.66E-01,-5.67E-21,9.47E-01,3.65E+01,1.71E+01,1.96E+01,4.36E+01,2.06E+01,2.43E+01,1.31E+00,2.88E-02,3.71E-01,1.01E-04,1.21E-01,2934.1,3067.9,2.3942,9.8125,0.12253,0.75605,125.05,2707.6,0.017877,0.054848,5178.7,0.65968,0.53398,0.29491,1344.4,25.777,233.44,56297,0.57719,2,0.64291,-0.010952,0.20427,312,0.32768,146.21,0.0045514,0.13109,0.28841,0.12677,0.20622,0.32264,0.11472,0.11177,0.18983,0.070852
M5,9,30,M,26,05_Br_Mo_T2.tsv,3BrFo,4Mo,T2,5Nothing,0,05_Br_Mo_T2.tsv,5,Force_Bruch,Movement,1.84E-03,2.52E-01,1.66E+00,5.03E-01,5.23E-02,1.29E-01,9.04E-01,3.96E+00,3.66E-01,6.03E-21,9.55E-01,3.80E+01,1.77E+01,2.04E+01,4.58E+01,2.25E+01,2.57E+01,1.29E+00,3.11E-02,1.87E-01,2.51E-05,1.29E-01,2920.9,3023.4,2.4588,10.107,0.11594,0.75289,123.73,2730.3,0.018172,0.05502,5178.7,0.66745,0.53657,0.29324,1377.2,29.995,252.63,55969,0.71761,3,0.64556,-0.027041,0.16626,312.64,0.32303,162.8,-0.0032625,0.21463,0.29881,0.25928,0.21537,0.40915,0.18239,0.087978,0.17816,0.070983
M5,9,30,M,26,05_Br_Pr_T1.tsv,3BrFo,2Pr,T1,2Pr,0,05_Br_Pr_T1.tsv,5,Force_Bruch,Projected,5.64E-04,2.42E-01,8.97E-01,5.06E-01,2.71E-02,7.99E-02,6.07E-01,3.99E+00,3.92E-01,6.50E-21,9.08E-01,3.51E+01,1.65E+01,1.90E+01,4.08E+01,1.98E+01,2.22E+01,1.23E+00,3.44E-02,1.31E-01,2.87E-06,7.01E-02,2829,2956.1,2.4673,10.436,0.11138,0.75328,122.14,2714,0.017938,0.052189,4845,0.65976,0.52807,0.28463,1212.9,12.385,210.57,55721,0.7287,2,0.62724,-0.031905,0.14699,304.77,0.3366,138.93,0.0022663,0.18221,0.2535,0.20788,0.084432,0.3034,0.1816,0.1647,0.22182,0.13299
M5,9,30,M,26,05_Br_Pr_T2.tsv,3BrFo,2Pr,T2,2Pr,1,05_Br_Pr_T2.tsv,5,Force_Bruch,Projected,4.89E-04,2.39E-01,8.54E-01,5.05E-01,2.54E-02,6.74E-02,6.61E-01,3.33E+00,3.82E-01,-5.59E-22,9.25E-01,3.51E+01,1.65E+01,1.93E+01,4.05E+01,1.98E+01,2.32E+01,1.22E+00,2.85E-02,1.73E-01,2.83E-06,7.22E-02,2997.3,3105.4,2.3268,9.2345,0.12164,0.75638,122.09,2874.1,0.01789,0.049563,5645.8,0.67846,0.55562,0.30996,1383.7,15.155,228.62,56196,0.73431,2,0.64942,-0.018,0.15585,296.26,0.39216,175.78,-0.0035191,0.14935,0.30323,0.17313,0.22515,0.3632,0.18673,0.10581,0.15344,0.085881
M5,9,30,M,26,05_Br_Wa_T1.tsv,3BrFo,7Wa,T1,5Nothing,0,05_Br_Wa_T1.tsv,5,Force_Bruch,Wandering,9.80E-04,2.49E-01,1.23E+00,5.06E-01,3.58E-02,9.98E-02,7.34E-01,6.21E+00,3.73E-01,-6.79E-22,9.37E-01,3.64E+01,1.55E+01,2.15E+01,4.29E+01,1.89E+01,2.82E+01,1.25E+00,2.96E-02,2.49E-01,9.87E-06,7.41E-02,2935.3,3018.4,2.3756,9.5167,0.1191,0.75173,122.39,2723.4,0.017753,0.057461,5063,0.68721,0.54601,0.30226,1332.9,31.999,253.73,56397,0.73317,3,0.63685,-0.0078875,0.18018,334.94,0.33598,139.04,0.0013224,0.16153,0.35061,0.17074,0.34425,0.27353,0.25157,0.13898,0.16309,0.11968
M5,9,30,M,26,05_Br_Wa_T2.tsv,3BrFo,7Wa,T2,5Nothing,0,05_Br_Wa_T2.tsv,5,Force_Bruch,Wandering,1.17E-03,2.50E-01,1.40E+00,5.06E-01,4.17E-02,1.04E-01,7.74E-01,5.79E+00,3.67E-01,-7.40E-21,9.56E-01,3.73E+01,1.52E+01,2.26E+01,4.47E+01,1.89E+01,2.77E+01,1.26E+00,2.97E-02,1.70E-01,1.40E-05,9.83E-02,2959.4,3113.9,2.4014,9.7691,0.11838,0.75439,125.33,2635.1,0.017696,0.061025,5293.1,0.67901,0.54249,0.3013,1355.1,28.662,294.58,56501,0.73022,2,0.63074,-0.01238,0.17191,297.03,0.50206,150.54,0.0026651,0.25489,0.26618,0.2682,0.32649,0.29799,0.29425,0.1356,0.34103,0.1444
M5,9,30,M,26,05_Ca_Dp_T1.tsv,1CaFl,1Dp,T1,1Dp,1,05_Ca_Dp_T1.tsv,5,Flow_Cantabile,Deadpan,9.61E-05,2.46E-01,4.35E-01,5.10E-01,1.10E-02,2.50E-02,1.78E-01,4.96E+00,4.37E-01,3.57E-22,9.11E-01,3.51E+01,8.43E+00,2.65E+01,3.85E+01,9.65E+00,3.00E+01,1.22E+00,2.27E-02,8.57E-02,5.81E-08,4.65E-02,3049,3513.2,2.2555,8.483,0.11641,0.68915,116.94,3892.7,0.018625,0.020056,5727.8,0.65367,0.55546,0.28913,1521.5,0.059113,47.886,55996,0.55219,1,0.59984,-0.10324,0.14643,305.6,0.51039,144.58,-0.0040196,0.18706,0.31824,0.36842,0.22287,0.6242,0.2978,0.15737,0.4522,0.19431
M5,9,30,M,26,05_Ca_Dp_T2.tsv,1CaFl,1Dp,T2,1Dp,0,05_Ca_Dp_T2.tsv,5,Flow_Cantabile,Deadpan,1.35E-04,2.44E-01,5.01E-01,5.11E-01,1.37E-02,3.30E-02,2.12E-01,4.40E+00,4.25E-01,-2.94E-21,9.19E-01,3.71E+01,7.30E+00,2.89E+01,4.14E+01,9.17E+00,3.50E+01,1.23E+00,2.50E-02,1.44E-01,8.92E-07,4.00E-02,2995.7,3458.9,2.2746,8.8509,0.11517,0.68558,116.56,3742.9,0.018549,0.018492,5753.4,0.64246,0.56116,0.30364,1434.4,0.047301,45.95,55710,0.49495,1,0.6021,-0.087324,0.17499,290.01,0.33078,147.19,-0.0026033,0.25189,0.35526,0.35923,0.27397,0.44185,0.28342,0.15593,0.41152,0.18334
M5,9,30,M,26,05_Ca_Fl_T1.tsv,1CaFl,3Fl,T1,3Cong,1,05_Ca_Fl_T1.tsv,5,Flow_Cantabile,Flow,2.11E-03,2.49E-01,1.56E+00,5.11E-01,3.69E-02,8.78E-02,3.24E-01,2.94E+00,4.36E-01,1.63E-22,8.98E-01,3.72E+01,8.91E+00,2.78E+01,4.13E+01,1.14E+01,3.32E+01,1.24E+00,2.53E-02,6.92E-01,1.72E-04,6.09E-01,2806.6,3356.8,2.4509,9.7691,0.13387,0.71491,110.66,2728.1,0.019363,0.010751,4939.2,0.58319,0.44807,0.26902,1211.5,0.0071687,31.074,55325,0.61336,1,0.59163,-0.063875,0.14276,277.53,0.4476,159.67,-0.0013416,0.28658,0.39317,0.29603,0.31287,0.44178,0.20659,0.09741,0.25798,0.11988
